row_id,old_location,cleaned_location,latitude,longitude
3567,Detroit,Detroit,42.331427,-83.0457538
3568,Puerto Rico ↔️ Texas,Puerto Rico ↔️ Texas,26.649503,-98.3455688
3569,Here And There,Here And There,47.7861743,-122.3502113
3570,"Fuck Trump, USA","Fuck Trump, USA",37.09024,-95.712891
3571,"crofton, md","crofton, md",39.0017772,-76.6874671
3575,Venus,Venus,36.2920393,-95.8498449
3577,"Mobile, Alabama 36606","Mobile, Alabama 36606",30.6809949,-88.1047287
3578,"Fuckvill,USA","Fuckvill, USA",37.09024,-95.712891
3579,in an undisclosed location,in an undisclosed location,34.235097,-77.950851
3582,"Palo Alto, California","Palo Alto, California",37.4418834,-122.1430195
3583,"Vernon, British Columbia","Vernon, British Columbia",50.2670137,-119.2720107
3586,Wokingham,Wokingham,51.410457,-0.833861
3587,"Devon, England ","Devon, England",50.7155591,-3.530875
3589,NYC - SF - ?,NYC - SF - ?,40.769436,-73.962679
3590,Zurich,Zurich,47.3768866,8.541694
3591,"Brookline, MA","Brookline, MA",42.3317642,-71.1211635
3593,"Greenville, TX","Greenville, TX",33.1384488,-96.1108066
3594,"Studio City, CA","Studio City, CA",34.1395597,-118.3870991
3595,Kappa,Kappa,36.1527196,-95.9422964
3596,"Morrisville, PA","Morrisville, PA",40.2086471,-74.7746182
3597,"Grand Rapids, MI","Grand Rapids, MI",42.9633599,-85.6680863
3598,Lytham St Annes,Lytham St Annes,53.756629,-3.0213193
3599,"Portsmouth, England","Portsmouth, England",50.8197675,-1.0879769
3600,So Cal,So Cal,34.9592083,-116.419389
3601,Redondo Beach California!,Redondo Beach California!,33.8491816,-118.3884078
3602,🇪🇺 European Union 🇪🇺,🇪🇺 European Union 🇪🇺,54.5259614,15.2551187
3603,japan,japan,36.204824,138.252924
3604,"Berkeley, CA","Berkeley, CA",37.8715926,-122.272747
3606,AUSTRALIA,AUSTRALIA,-25.274398,133.775136
3607,"Seattle, WA • USA","Seattle, WA • USA",47.6062095,-122.3320708
3608,Shahjahanabad,Shahjahanabad,28.6545622,77.2308955
3611,"Okemos, MI","Okemos, MI",42.722257,-84.4274744
3612,ssalmonauthor.com,ssalmonauthor.com,37.7893306,-90.4327971
3613,"Thessaloniki, Greece","Thessaloniki, Greece",40.6400629,22.9444191
3614,"Greater Boise, ID","Greater Boise, ID",43.4820535,-116.4220713
3615,"Marshall, Texas","Marshall, Texas",32.5448714,-94.3674184
3616,"Outside of Chicago, IL","Outside of Chicago, IL",41.8588446,-87.6869388
3617,"Montclair, NJ","Montclair, NJ",40.8259007,-74.2090053
3618,"Morristown, TN","Morristown, TN",36.2139814,-83.2948922
3619,Santa Monica & New York City,Santa Monica & New York City,34.0194543,-118.4911912
3620,cyberspace ,cyberspace,36.308649,-95.61667
3621,"East Lake, FL","East Lake, FL",28.1108485,-82.6948221
3622,California ,California,36.778261,-119.4179324
3623,"Moscow, Russia","Moscow, Russia",55.755826,37.6172999
3624,Bolton ,Bolton,37.1552539,-95.8100973
3625,Los Angeles CA USA,Los Angeles CA USA,34.0522342,-118.2436849
3626,"Roubia, Occitanie, France","Roubia, Occitanie, France",43.248374,2.7936009
3628,"Braunschweig, Germany","Braunschweig, Germany",52.2688736,10.5267696
3629,"Sedona, AZ","Sedona, AZ",34.8697395,-111.7609896
3631,México DF,México DF,19.4326077,-99.133208
3632,North Korea,North Korea,40.339852,127.510093
3633,"Kirkintilloch, Scotland","Kirkintilloch, Scotland",55.9392401,-4.1561656
3634,"Fantasy Island, it seems.","Fantasy Island, it seems.",43.027166,-78.972473
3635,Dunedin Fl,Dunedin Fl,28.0197404,-82.7717684
3637,"Manchester, NH","Manchester, NH",42.9956397,-71.4547891
3638,"Trondheim, Norway","Trondheim, Norway",63.4305149,10.3950528
3641,"McAllen, TX","McAllen, TX",26.2034071,-98.2300124
3642,"NYC via of Houston, Texas","NYC via of Houston, Texas",29.6695933,-95.4731017
3643,"Medford, New Jersey, USA","Medford, New Jersey, USA",39.8661826,-74.8390162
3645,"Оренбург, Россия","Оренбург, Россия",51.7666482,55.1004538
3646,"Devon, UK ","Devon, UK",50.7155591,-3.530875
3647,"Wellington Region, New Zealand","Wellington Region, New Zealand",-41.0299323,175.4375574
3648,Around The Globe,Around The Globe,33.43,-94.05
3649,"Colombo, Sri Lanka","Colombo, Sri Lanka",6.9270786,79.861243
3652,Chennai ,Chennai,13.0826802,80.2707184
3654,"Venice Beach, CA","Venice Beach, CA",33.9850469,-118.4694832
3656,The once USA,The once USA,44.946334,-92.901297
3659,Baja,Baja,30.8406338,-115.2837585
3665,"Moorpark, CA","Moorpark, CA",34.285558,-118.8820414
3666,"Stuck, England ","Stuck, England",52.3969917,-1.9631016
3667,"Hamilton, Scotland","Hamilton, Scotland",55.777633,-4.053679
3669,Chicago ,Chicago,41.8781136,-87.6297982
3670,"Colchester, England","Colchester, England",51.895927,0.891874
3671,Dublin Ireland ,Dublin Ireland,53.3498053,-6.2603097
3673,"Walthamstow, London","Walthamstow, London",51.5901769,-0.0173437
3675,Connecticut - U.S.A.,Connecticut - U.S.A.,41.6032207,-73.087749
3677,ISLAMABAD,ISLAMABAD,33.6844202,73.0478848
3679,"Bubble, America","Bubble, America",37.09024,-95.712891
3682,"Almere-Buiten, the Netherlands","Almere-Buiten, the Netherlands",52.3507849,5.2647016
3684,Seattle Washington,Seattle Washington,47.6062095,-122.3320708
3685,Cyprus / World,"Cyprus , World",35.165778,33.3591633
3686,"One World Trade Center, 63rd Floor New York, NY 10007","One World Trade Center, 63rd Floor New York, NY 10007",40.7121288,-74.0133064
3687,Florence (ma nato umbro),Florence (ma nato umbro),42.335505,-72.6719853
3689,"Naples, FL","Naples, FL",26.1420358,-81.7948103
3690,"Troy, Michigan","Troy, Michigan",42.6064095,-83.1497751
3691,Blue Ridge Mountains of Va.,Blue Ridge Mountains of Va.,37.4315734,-78.6568942
3692,"Quezon City, Philippines","Quezon City, Philippines",14.6760413,121.0437003
3695,"Covfefe, Nambia","Covfefe, Nambia",-22.95764,18.49041
3697,"10837 S.E. 45th Ave. Belleview, Florida 34420","10837 S.E. 45th Ave. Belleview, Florida 34420",29.0652734,-82.0729091
3698,"Pittsburgh, P.A., U.S.A","Pittsburgh, P.A., U.S.A",40.4406248,-79.9958864
3699,"Thousand Oaks, CA","Thousand Oaks, CA",34.1705609,-118.8375937
3700,"  Mesa, AZ ","Mesa, AZ",33.4151843,-111.8314724
3701,Weltmetropoldorf Wien. ,Weltmetropoldorf Wien.,48.2081743,16.3738189
3702,Atlanta and Washintgon DC,Atlanta and Washintgon DC,33.7651981,-84.387178
3703,"Old, West Coast","Old, West Coast",40.37505,-120.4615575
3704,"iPhone: 56.040947,12.689252","iPhone: 56.040947, 12.689252",37.7700255,-122.4074817
3706,Tunbridge Wells & London,Tunbridge Wells & London,51.132377,0.263695
3707,لاهور,لاهور,31.5203696,74.3587473
3708,LSE Alum. London born. Globally Raised. RT 4 FB. Turn ON Notif. Islamabad & Istanbul based. DM 4Promo/Query ✉️ozzerkhalid at gmail,"LSE Alum. London born. Globally Raised. RT 4 FB. Turn ON Notif. Islamabad & Istanbul based. DM 4Promo, Query ✉️ozzerkhalid at gmail",51.5144077,-0.1173766
3709,in the present,in the present,37.09024,-95.712891
3710,"Conservativeland, Orange Co CA","Conservativeland, Orange Co CA",33.7174708,-117.8311428
3711,SAN FRANCISCO BAY AREA,SAN FRANCISCO BAY AREA,37.8271784,-122.2913078
3712,St Regis Falls New York ,St Regis Falls New York,44.6739468,-74.5448962
3713,"New York, United States","New York, United States",40.7127753,-74.0059728
3714,Lima  -  Perú.,Lima - Perú.,-12.0463731,-77.042754
3715,"Washington, NH","Washington, NH",43.1759107,-72.0967507
3718,Algeria,Algeria,28.033886,1.659626
3719,神戸,神戸,34.690083,135.1955112
3720,Illinois / Florida,"Illinois , Florida",27.2063884,-80.8265629
3722,Ireland and California,Ireland and California,40.4665698,-80.0337797
3723,"Kentucky, Louisville","Kentucky, Louisville",38.2526647,-85.7584557
3724,"SE WI, no longer Dallas, TX","SE WI, no longer Dallas, TX",43.7844397,-88.7878678
3726,Sevilla ( España),Sevilla ( España),37.3890924,-5.9844589
3727,"USA Joshua, Texas","USA Joshua, Texas",32.4615291,-97.3880731
3728,"Charleston, SC/Jersey City, NJ","Charleston, SC, Jersey City, NJ",32.9742873,-80.0610972
3729,Santa Barbara ca,Santa Barbara ca,34.4208305,-119.6981901
3730," New Jersey, Not quite the USA","New Jersey, Not quite the USA",40.0583238,-74.4056612
3731,US / EU,"US , EU",37.09024,-95.712891
3732,SF,SF,37.7749295,-122.4194155
3735,"In SF now (b4 LA, SD, Paris) ","In SF now (b4 LA, SD, Paris)",37.7749295,-122.4194155
3738,"Fort Worth, Texas","Fort Worth, Texas",32.7554883,-97.3307658
3739,"São Paulo, Mogi","São Paulo, Mogi",-23.5213379,-46.185867
3740,the fields,the fields,50.9618014,-2.6208348
3741,"Lima, Perú","Lima, Perú",-12.0463731,-77.042754
3742,"Austin TX, CDA and PV AZ","Austin TX, CDA and PV AZ",30.267153,-97.7430608
3743,Los Pollos Hermanos,Los Pollos Hermanos,34.0382337,-118.2344425
3744,"Toronto, Ontario, Canada","Toronto, Ontario, Canada",43.653226,-79.3831843
3747,"Freedom, USA","Freedom, USA",37.09024,-95.712891
3748,"Gods Country, Australia","Gods Country, Australia",-42.943889,147.498889
3750,"BLOOMFIELD HILLS, MICHIGAN","BLOOMFIELD HILLS, MICHIGAN",42.583645,-83.2454883
3751,World Citizen,World Citizen,38.9064906,-77.0325632
3753,"Menasha, WI","Menasha, WI",44.2022084,-88.4464973
3754,"-15.598036,-56.102283","-15.598036, -56.102283",-15.598056,-56.102384
3755,Uganda,Uganda,1.373333,32.290275
3758,"Riedstadt, Deutschland","Riedstadt, Deutschland",49.8431788,8.4671693
3759,nairobi kenya,nairobi kenya,-1.2920659,36.8219462
3761,rt behind you,rt behind you,43.9314596,-69.7329927
3762,"Reno, ","Reno,",39.5296329,-119.8138027
3763,"Iloilo City, Western Visayas","Iloilo City, Western Visayas",10.7201501,122.5621063
3764,"Hampton, NY","Hampton, NY",43.5238461,-73.2528644
3766,Orkney,Orkney,58.9809401,-2.9605206
3767,"Klippan, Sweden","Klippan, Sweden",56.1348998,13.1290409
3768,hell,hell,42.43472,-83.985
3770,Portland Maine Area,Portland Maine Area,43.6590993,-70.2568189
3771,"Everywhere, USA","Everywhere, USA",42.3565903,-71.0604088
3772,"Shepherdstown, WV","Shepherdstown, WV",39.4300996,-77.8041609
3773,manchester,manchester,53.4807593,-2.2426305
3774,An easy drive from Usinger's.,An easy drive from Usinger's.,43.0436896,-87.9143209
3775,Already Great America,Already Great America,37.3984051,-121.9751567
3776,"ÜT: 34.07343,-118.114284","ÜT: 34.07343, -118.114284",38.6324752,-112.1211083
3777,"Los Angeles, CA ","Los Angeles, CA",34.0522342,-118.2436849
3778,"Aiken, South Carolina","Aiken, South Carolina",33.5604168,-81.7195533
3779,Guildford,Guildford,51.23622,-0.570409
3780,"Athens, Ohio","Athens, Ohio",39.3292396,-82.1012554
3781,Chester F.C,Chester F.C,35.909035,-86.802397
3782,"México, D.F.","México, D.F.",19.4326077,-99.133208
3783,"NY, DC, London, Singapore","NY, DC, London, Singapore",40.7127753,-74.0059728
3784,PLANET EARTH,PLANET EARTH,41.909611,-87.771964
3786,"Minneapolis, via Belfast","Minneapolis, via Belfast",44.7441569,-93.113929
3787,"TN, USA","TN, USA",35.5174913,-86.5804473
3788,"Boulder City, Nevada USA","Boulder City, Nevada USA",35.9782216,-114.8345117
3789,Porto Alegre,Porto Alegre,-30.0346471,-51.2176584
3790,"satna ,madhya pradesh","satna , madhya pradesh",24.6005075,80.8322428
3791,Weare NH,Weare NH,43.0948033,-71.7306313
3792,"Nesconset, NY","Nesconset, NY",40.8520426,-73.1540004
3793,TN,TN,35.5174913,-86.5804473
3794,"San Pancho, Califas.","San Pancho, Califas.",-12.0790638,-76.9834139
3795,Paris . France,Paris . France,48.856614,2.3522219
3796,nowhere man.,nowhere man.,49.3849271,-100.4885515
3797,"Bay Point, CA","Bay Point, CA",38.0290872,-121.9616274
3799,Various ,Various,40.7270258,-73.9945607
3800,Annwn,Annwn,-32.8039792,149.050364
3801,The Kremlin ,The Kremlin,55.7520233,37.6174994
3804,"Bologna, Italia","Bologna, Italia",44.494887,11.3426162
3807,Ukraine,Ukraine,48.379433,31.1655799
3809,A Beach in SC,A Beach in SC,33.6890603,-78.8866943
3811,McHenry/Kane Counties - IL,"McHenry, Kane Counties - IL",42.333355,-88.2667534
3813,"Southeast PA, Yo!","Southeast PA, Yo!",41.2033216,-77.1945247
3816,Mumbai - Los Angeles,Mumbai - Los Angeles,34.3137564,-118.4206385
3817,Birmingham and beyond,Birmingham and beyond,42.5468166,-83.2166873
3818,Kent UK,Kent UK,51.2787075,0.5217254
3822,"Mount Juliet, TN","Mount Juliet, TN",36.200055,-86.5186054
3826,Silicon Valley→PacificNW,Silicon Valley→PacificNW,37.387474,-122.0575434
3827,Maryland and Maine,Maryland and Maine,42.3580059,-83.3597099
3829,A Blue Dot in TX,A Blue Dot in TX,32.594475,-95.236119
3830,"Perry, GA","Perry, GA",32.4582065,-83.7315723
3831,"Manhattan Beach, CA","Manhattan Beach, CA",33.8847361,-118.4109089
3832,"Clearwater, FL","Clearwater, FL",27.9658533,-82.8001026
3836,Hell,Hell,42.43472,-83.985
3837,"Ålesund, Norge","Ålesund, Norge",62.4722284,6.1494821
3838,"Auckland, New Zealand","Auckland, New Zealand",-36.8484597,174.7633315
3839,"Adelaide, Australia","Adelaide, Australia",-34.9284989,138.6007456
3840,"olympia, wa","olympia, wa",47.0378741,-122.9006951
3841,"ÜT: -26.186845,28.010361","ÜT: -26.186845, 28.010361",39.5569926,-111.8642813
3843,Event Horizon,Event Horizon,35.7260771,-78.6547555
3846,Wales / UK,"Wales , UK",52.1306607,-3.7837117
3848,Bordeaux,Bordeaux,44.837789,-0.57918
3849,"Amsterdam, Nederland","Amsterdam, Nederland",52.3702157,4.8951679
3850,"East Yorkshire, England","East Yorkshire, England",53.8416168,-0.4344106
3851,"Attica, Greece","Attica, Greece",38.0457568,23.8584737
3852,Western MA,Western MA,42.1458141,-72.4904114
3853,University Gardens,University Gardens,55.8730816,-4.2908169
3854,"Ann Arbor, Michigan, USA","Ann Arbor, Michigan, USA",42.2808256,-83.7430378
3856,"Tahlequah, OK","Tahlequah, OK",35.91537,-94.969956
3857,Kristansand,Kristansand,58.1599119,8.0182064
3859,"ÜT: 40.382632,-3.763831","ÜT: 40.382632, -3.763831",40.7704873,-111.8995944
3860,"Karlsruhe, Germany | hinnerk at feldwisch dot de | Threema: PTDM44VF","Karlsruhe, Germany , hinnerk at feldwisch dot de , Threema: PTDM44VF",49.0068901,8.4036527
3861,Miami FL,Miami FL,25.7616798,-80.1917902
3865,"Stobieside, Scotland","Stobieside, Scotland",56.4906712,-4.2026458
3868,Somewhere under the sun,Somewhere under the sun,41.062734,-80.71071
3869,"Twin Cities, MN","Twin Cities, MN",44.9374831,-93.2009998
3870,new york city usa ,new york city usa,40.7127753,-74.0059728
3871,255.255.255.248,255.255.255.248,39.990939,32.836388
3872,San Diego CA,San Diego CA,32.715738,-117.1610838
3873,USA UK ,USA UK,37.09024,-95.712891
3874,United,United,37.09024,-95.712891
3875,"Cleveland, Oh","Cleveland, Oh",41.49932,-81.6943605
3878,"Warwick, NY","Warwick, NY",41.2638494,-74.3822058
3879,Nowhere USA,Nowhere USA,35.1592256,-98.4422802
3880,"Warrenton, OR","Warrenton, OR",46.1651049,-123.9237557
3881,Planet #Resistance,Planet,36.161645,-95.899342
3882,Here there and everywhere,Here there and everywhere,40.774716,-74.694929
3884,"portland, oregon","portland, oregon",45.5230622,-122.6764815
3885,"Arlington, VA","Arlington, VA",38.8816208,-77.0909809
3886,"Silly-Con Valley, USA","Silly-Con Valley, USA",38.1017031,-81.1275584
3887,"Swindon, United Kingdom","Swindon, United Kingdom",51.5557739,-1.7797176
3889,"Ciudad de México, CDMX, México","Ciudad de México, CDMX, México",19.4326077,-99.133208
3892,"Bedford, England","Bedford, England",52.1359729,-0.4666546
3894,Saudi Arabia,Saudi Arabia,23.885942,45.079162
3895,Gouda,Gouda,52.0115205,4.7104633
3896,"Batavia, NY USA","Batavia, NY USA",42.9981156,-78.1875167
3900,"Roseville, CA","Roseville, CA",38.7521235,-121.2880059
3902,Brooklyn - South Florida,Brooklyn - South Florida,27.7712864,-82.6539402
3904,FLORIDA,FLORIDA,27.6648274,-81.5157535
3905,Room 112,Room 112,35.2270964,-80.8438287
3906,HEAVEN,HEAVEN,37.0849008,-95.6473178
3907,"Thane, India","Thane, India",19.2183307,72.9780897
3909,Somewhere in NYC. ,Somewhere in NYC.,40.8390475,-73.9153831
3912,"Mobile,al","Mobile, al",30.6953657,-88.0398912
3914,"Weymouth, England, EU","Weymouth, England, EU",50.6144279,-2.457621
3915,Western PA,Western PA,40.4498367,-79.9530876
3918,The woods,The woods,35.9771417,-97.2165146
3919,"Minden, NV","Minden, NV",38.9540739,-119.7657332
3920,"Créteil, Val de Marne, France","Créteil, Val de Marne, France",48.790367,2.455572
3921,United States of Russia ,United States of Russia,38.9278799,-76.5626133
3924,With the birds in the trees...,With the birds in the trees...,34.0976763,-117.7176489
3925,Switzerland ,Switzerland,46.818188,8.227512
3926,Oahu area,Oahu area,36.1572413,-115.0967561
3927,"Kilmacanogue, Ireland","Kilmacanogue, Ireland",53.16901,-6.13946
3928,White Man's Compton,White Man's Compton,33.8958492,-118.2200712
3929,In Da Chair @ClassicDeepCuts,In Da Chair,33.6963892,-117.8280039
3931,Staten island New York,Staten island New York,40.5795317,-74.1502007
3933,Springfield,Springfield,39.7817213,-89.6501481
3934,"PA, USA","PA, USA",41.2033216,-77.1945247
3935,CA ,CA,36.778261,-119.4179324
3936,"Indianapolis, Indiana","Indianapolis, Indiana",39.768403,-86.158068
3937,"New Haven, CT / New York, NY","New Haven, CT , New York, NY",40.6004612,-73.7520829
3938,"Queen Creek, AZ","Queen Creek, AZ",33.2486638,-111.6342993
3939,Pennsylvania ,Pennsylvania,41.2033216,-77.1945247
3940,"Barquisimeto, Lara","Barquisimeto, Lara",10.0677719,-69.3473509
3941,"Milan, Lombardy","Milan, Lombardy",45.4642035,9.189982
3942,Chicago **** Old Town,Chicago **** Old Town,41.907657,-87.6374143
3943,United States of AMERICA,United States of AMERICA,37.09024,-95.712891
3944,Up North,Up North,47.9300983,-97.023957
3945,Kampala Uganda,Kampala Uganda,0.3475964,32.5825197
3946,"- London, UK -","- London, UK -",51.5073509,-0.1277583
3947,somewhere over the rainbow,somewhere over the rainbow,40.7866883,-80.1448023
3948,"Croton-on-Hudson, NY","Croton-on-Hudson, NY",41.2084278,-73.8912481
3949,"Laguna Beach, CA #TheResistance","Laguna Beach, CA",33.5427189,-117.7853568
3950,"11, Cité Jean de Saumur","11, Cité Jean de Saumur",48.863033,2.240669
3951,"Third World, U.S.A.","Third World, U.S.A.",41.076854,-85.147385
3952,"Kolkata, West Bengal","Kolkata, West Bengal",22.572646,88.363895
3953,"Pilsen, Prague","Pilsen, Prague",50.087626,14.428226
3955,"Lucas, TX","Lucas, TX",33.0842854,-96.5766577
3957,"Agadir, Morocco","Agadir, Morocco",30.4277547,-9.5981072
3958,"Long Island, New York","Long Island, New York",40.789142,-73.134961
3961,"Leesburg, Virginia","Leesburg, Virginia",39.1156615,-77.5636015
3962,"Appleton, WI","Appleton, WI",44.2619309,-88.4153847
3963,Washington | Berlin,"Washington , Berlin",38.894378,-77.000954
3964,"Vermont, USA","Vermont, USA",44.5588028,-72.5778415
3965,"Santiago, Chile.","Santiago, Chile.",-33.4488897,-70.6692655
3966,"Concord, MA","Concord, MA",42.4603719,-71.3489484
3967,Spain,Spain,40.463667,-3.74922
3968,NY+/-,"NY+, -",40.7127753,-74.0059728
